batch_id,stage,replica_id,tp_size,start_time_ms,end_time_ms,batch_size,query_tokens,prefill_tokens,decode_count,compute_ms,communication_ms,iteration_overhead_ms,estimated_time_ms,kv_blocks_used,kv_blocks_total,kv_block_utilization,extrapolated
decode_r0_batch_4470,decode,0,4,115232.71584286948,115262.04907620282,1,1,0,1,24.3497,1.6502,3.3333333333333335,29.333233333333332,37,22136,0.0016714853632092519,True
decode_r0_batch_4471,decode,0,4,115262.04907620282,115291.38190953615,1,1,0,1,24.3494,1.6501,3.3333333333333335,29.332833333333333,37,22136,0.0016714853632092519,True
decode_r0_batch_4472,decode,0,4,115291.38190953615,115320.7142428695,1,1,0,1,24.349,1.6499,3.3333333333333335,29.33233333333333,37,22136,0.0016714853632092519,True
decode_r0_batch_4473,decode,0,4,115320.7142428695,115350.04607620282,1,1,0,1,24.3487,1.6498,3.3333333333333335,29.331833333333332,37,22136,0.0016714853632092519,True
decode_r0_batch_4474,decode,0,4,115350.04607620282,115379.37740953616,1,1,0,1,24.3484,1.6497,3.3333333333333335,29.331333333333333,37,22136,0.0016714853632092519,True
decode_r0_batch_4475,decode,0,4,115379.37740953616,115408.70834286949,1,1,0,1,24.3481,1.6495,3.3333333333333335,29.33093333333333,37,22136,0.0016714853632092519,True
decode_r0_batch_4476,decode,0,4,115408.70834286949,115438.03877620283,1,1,0,1,24.3478,1.6494,3.3333333333333335,29.330433333333332,37,22136,0.0016714853632092519,True
decode_r0_batch_4477,decode,0,4,115438.03877620283,115467.36870953615,1,1,0,1,24.3474,1.6492,3.3333333333333335,29.329933333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4478,decode,0,4,115467.36870953615,115496.69824286949,1,1,0,1,24.3471,1.6491,3.3333333333333335,29.329533333333334,38,22136,0.0017166606432959884,True
decode_r0_batch_4479,decode,0,4,115496.69824286949,115526.02727620282,1,1,0,1,24.3468,1.6489,3.3333333333333335,29.32903333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4480,decode,0,4,115526.02727620282,115555.35590953616,1,1,0,1,24.3465,1.6488,3.3333333333333335,29.328633333333332,38,22136,0.0017166606432959884,True
decode_r0_batch_4481,decode,0,4,115555.35590953616,115584.68404286948,1,1,0,1,24.3461,1.6486,3.3333333333333335,29.328133333333334,38,22136,0.0017166606432959884,True
decode_r0_batch_4482,decode,0,4,115584.68404286948,115614.01167620282,1,1,0,1,24.3458,1.6485,3.3333333333333335,29.32763333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4483,decode,0,4,115614.01167620282,115643.33890953615,1,1,0,1,24.3455,1.6484,3.3333333333333335,29.327233333333332,38,22136,0.0017166606432959884,True
decode_r0_batch_4484,decode,0,4,115643.33890953615,115672.66564286948,1,1,0,1,24.3452,1.6482,3.3333333333333335,29.326733333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4485,decode,0,4,115672.66564286948,115701.99187620282,1,1,0,1,24.3449,1.6481,3.3333333333333335,29.32623333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4486,decode,0,4,115701.99187620282,115731.31770953616,1,1,0,1,24.3446,1.6479,3.3333333333333335,29.325833333333332,38,22136,0.0017166606432959884,True
decode_r0_batch_4487,decode,0,4,115731.31770953616,115760.64304286949,1,1,0,1,24.3442,1.6478,3.3333333333333335,29.325333333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4488,decode,0,4,115760.64304286949,115789.96797620282,1,1,0,1,24.3439,1.6476,3.3333333333333335,29.32493333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4489,decode,0,4,115789.96797620282,115819.29240953615,1,1,0,1,24.3436,1.6475,3.3333333333333335,29.32443333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4490,decode,0,4,115819.29240953615,115848.61644286949,1,1,0,1,24.3433,1.6474,3.3333333333333335,29.324033333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4491,decode,0,4,115848.61644286949,115877.93997620282,1,1,0,1,24.343,1.6472,3.3333333333333335,29.323533333333334,38,22136,0.0017166606432959884,True
decode_r0_batch_4492,decode,0,4,115877.93997620282,115907.26300953615,1,1,0,1,24.3427,1.6471,3.3333333333333335,29.32303333333333,38,22136,0.0017166606432959884,True
decode_r0_batch_4493,decode,0,4,115907.26300953615,115936.58564286948,1,1,0,1,24.3423,1.6469,3.3333333333333335,29.322633333333332,39,22136,0.0017618359233827249,True
decode_r0_batch_4494,decode,0,4,115936.58564286948,115965.90777620282,1,1,0,1,24.342,1.6468,3.3333333333333335,29.322133333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4495,decode,0,4,115965.90777620282,115995.22950953615,1,1,0,1,24.3417,1.6467,3.3333333333333335,29.32173333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4496,decode,0,4,115995.22950953615,116024.55074286948,1,1,0,1,24.3414,1.6465,3.3333333333333335,29.321233333333332,39,22136,0.0017618359233827249,True
decode_r0_batch_4497,decode,0,4,116024.55074286948,116053.87157620282,1,1,0,1,24.3411,1.6464,3.3333333333333335,29.320833333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4498,decode,0,4,116053.87157620282,116083.19190953615,1,1,0,1,24.3408,1.6462,3.3333333333333335,29.32033333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4499,decode,0,4,116083.19190953615,116112.51184286948,1,1,0,1,24.3405,1.6461,3.3333333333333335,29.31993333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4500,decode,0,4,116112.51184286948,116141.83127620282,1,1,0,1,24.3401,1.646,3.3333333333333335,29.319433333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4501,decode,0,4,116141.83127620282,116171.15030953615,1,1,0,1,24.3398,1.6458,3.3333333333333335,29.319033333333334,39,22136,0.0017618359233827249,True
decode_r0_batch_4502,decode,0,4,116171.15030953615,116200.4688428695,1,1,0,1,24.3395,1.6457,3.3333333333333335,29.31853333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4503,decode,0,4,116200.4688428695,116229.78697620283,1,1,0,1,24.3392,1.6456,3.3333333333333335,29.318133333333332,39,22136,0.0017618359233827249,True
decode_r0_batch_4504,decode,0,4,116229.78697620283,116259.10460953617,1,1,0,1,24.3389,1.6454,3.3333333333333335,29.317633333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4505,decode,0,4,116259.10460953617,116288.4218428695,1,1,0,1,24.3386,1.6453,3.3333333333333335,29.31723333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4506,decode,0,4,116288.4218428695,116317.73857620284,1,1,0,1,24.3383,1.6451,3.3333333333333335,29.31673333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4507,decode,0,4,116317.73857620284,116347.05490953618,1,1,0,1,24.338,1.645,3.3333333333333335,29.316333333333333,39,22136,0.0017618359233827249,True
decode_r0_batch_4508,decode,0,4,116347.05490953618,116376.3707428695,1,1,0,1,24.3377,1.6449,3.3333333333333335,29.315833333333334,39,22136,0.0017618359233827249,True
decode_r0_batch_4509,decode,0,4,116376.3707428695,116405.68617620284,1,1,0,1,24.3374,1.6447,3.3333333333333335,29.31543333333333,40,22136,0.0018070112034694614,True
decode_r0_batch_4510,decode,0,4,116405.68617620284,116435.00110953617,1,1,0,1,24.337,1.6446,3.3333333333333335,29.314933333333332,40,22136,0.0018070112034694614,True
decode_r0_batch_4511,decode,0,4,116435.00110953617,116464.31564286951,1,1,0,1,24.3367,1.6445,3.3333333333333335,29.314533333333333,40,22136,0.0018070112034694614,True
decode_r0_batch_4512,decode,0,4,116464.31564286951,116493.62977620284,1,1,0,1,24.3364,1.6443,3.3333333333333335,29.31413333333333,40,22136,0.0018070112034694614,True
decode_r0_batch_4513,decode,0,4,116493.62977620284,116522.94340953618,1,1,0,1,24.3361,1.6442,3.3333333333333335,29.313633333333332,40,22136,0.0018070112034694614,True
prefill_r0_batch_118,prefill,0,4,116500.60509768625,116656.43523101958,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,32,22136,0.0014456089627755693,False
decode_r0_batch_4514,decode,0,4,116522.94340953618,116552.25664286951,1,1,0,1,24.3358,1.6441,3.3333333333333335,29.313233333333333,40,22136,0.0018070112034694614,True
decode_r0_batch_4515,decode,0,4,116552.25664286951,116581.56937620285,1,1,0,1,24.3355,1.6439,3.3333333333333335,29.31273333333333,40,22136,0.0018070112034694614,True
decode_r0_batch_4516,decode,0,4,116581.56937620285,116610.88170953619,1,1,0,1,24.3352,1.6438,3.3333333333333335,29.31233333333333,40,22136,0.0018070112034694614,True
decode_r0_batch_4517,decode,0,4,116610.88170953619,116640.19354286953,1,1,0,1,24.3349,1.6436,3.3333333333333335,29.311833333333333,40,22136,0.0018070112034694614,True
decode_r0_batch_4518,decode,0,4,116640.19354286953,116669.50497620286,1,1,0,1,24.3346,1.6435,3.3333333333333335,29.311433333333333,40,22136,0.0018070112034694614,True
prefill_r0_batch_119,prefill,0,4,116656.43523101958,116812.26536435292,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,64,22136,0.0028912179255511385,False
decode_r0_batch_4519,decode,0,4,116669.50497620286,116694.5919095362,2,2,0,2,19.5839,2.1697,3.3333333333333335,25.08693333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4520,decode,0,4,116694.5919095362,116719.67884286954,2,2,0,2,19.5839,2.1697,3.3333333333333335,25.08693333333333,73,22136,0.003297795446331767,False
decode_r0_batch_4521,decode,0,4,116719.67884286954,116744.76677620287,2,2,0,2,19.5852,2.1694,3.3333333333333335,25.087933333333332,73,22136,0.003297795446331767,False
decode_r0_batch_4522,decode,0,4,116744.76677620287,116769.8547095362,2,2,0,2,19.5852,2.1694,3.3333333333333335,25.087933333333332,73,22136,0.003297795446331767,False
decode_r0_batch_4523,decode,0,4,116769.8547095362,116794.94354286953,2,2,0,2,19.5865,2.169,3.3333333333333335,25.088833333333334,73,22136,0.003297795446331767,False
decode_r0_batch_4524,decode,0,4,116794.94354286953,116824.31097620286,1,1,0,1,24.3731,1.661,3.3333333333333335,29.36743333333333,33,22136,0.0014907842428623058,True
decode_r0_batch_4525,decode,0,4,116824.31097620286,116849.36760953619,2,2,0,2,19.5413,2.182,3.3333333333333335,25.05663333333333,65,22136,0.002936393205637875,False
decode_r0_batch_4526,decode,0,4,116849.36760953619,116874.42484286953,2,2,0,2,19.5421,2.1818,3.3333333333333335,25.057233333333333,66,22136,0.0029815684857246116,False
decode_r0_batch_4527,decode,0,4,116874.42484286953,116899.48257620286,2,2,0,2,19.5429,2.1815,3.3333333333333335,25.05773333333333,66,22136,0.0029815684857246116,False
decode_r0_batch_4528,decode,0,4,116899.48257620286,116924.5409095362,2,2,0,2,19.5436,2.1813,3.3333333333333335,25.058333333333334,66,22136,0.0029815684857246116,False
decode_r0_batch_4529,decode,0,4,116924.5409095362,116949.59974286953,2,2,0,2,19.5444,2.1811,3.3333333333333335,25.058833333333332,66,22136,0.0029815684857246116,False
decode_r0_batch_4530,decode,0,4,116949.59974286953,116974.65907620286,2,2,0,2,19.5452,2.1809,3.3333333333333335,25.05933333333333,66,22136,0.0029815684857246116,False
decode_r0_batch_4531,decode,0,4,116974.65907620286,116999.7190095362,2,2,0,2,19.5459,2.1807,3.3333333333333335,25.059933333333333,66,22136,0.0029815684857246116,False
decode_r0_batch_4532,decode,0,4,116999.7190095362,117024.77944286953,2,2,0,2,19.5467,2.1805,3.3333333333333335,25.060433333333332,66,22136,0.0029815684857246116,False
decode_r0_batch_4533,decode,0,4,117024.77944286953,117049.84047620287,2,2,0,2,19.5474,2.1802,3.3333333333333335,25.06103333333333,66,22136,0.0029815684857246116,False
decode_r0_batch_4534,decode,0,4,117049.84047620287,117074.90200953619,2,2,0,2,19.5482,2.18,3.3333333333333335,25.061533333333333,66,22136,0.0029815684857246116,False
decode_r0_batch_4535,decode,0,4,117074.90200953619,117099.96414286953,2,2,0,2,19.5489,2.1798,3.3333333333333335,25.062133333333332,66,22136,0.0029815684857246116,False
decode_r0_batch_4536,decode,0,4,117099.96414286953,117125.02677620287,2,2,0,2,19.5497,2.1796,3.3333333333333335,25.06263333333333,67,22136,0.003026743765811348,False
decode_r0_batch_4537,decode,0,4,117125.02677620287,117150.0899095362,2,2,0,2,19.5505,2.1794,3.3333333333333335,25.063133333333333,67,22136,0.003026743765811348,False
decode_r0_batch_4538,decode,0,4,117150.0899095362,117175.15364286953,2,2,0,2,19.5512,2.1792,3.3333333333333335,25.06373333333333,67,22136,0.003026743765811348,False
decode_r0_batch_4539,decode,0,4,117175.15364286953,117200.21787620286,2,2,0,2,19.5519,2.1789,3.3333333333333335,25.06423333333333,67,22136,0.003026743765811348,False
decode_r0_batch_4540,decode,0,4,117200.21787620286,117225.2826095362,2,2,0,2,19.5527,2.1787,3.3333333333333335,25.064733333333333,67,22136,0.003026743765811348,False
decode_r0_batch_4541,decode,0,4,117225.2826095362,117250.34794286953,2,2,0,2,19.5534,2.1785,3.3333333333333335,25.06533333333333,67,22136,0.003026743765811348,False
decode_r0_batch_4542,decode,0,4,117250.34794286953,117275.41377620285,2,2,0,2,19.5542,2.1783,3.3333333333333335,25.065833333333334,68,22136,0.0030719190458980846,False
decode_r0_batch_4543,decode,0,4,117275.41377620285,117300.48010953619,2,2,0,2,19.5549,2.1781,3.3333333333333335,25.066333333333333,68,22136,0.0030719190458980846,False
decode_r0_batch_4544,decode,0,4,117300.48010953619,117325.54694286952,2,2,0,2,19.5557,2.1779,3.3333333333333335,25.06683333333333,68,22136,0.0030719190458980846,False
decode_r0_batch_4545,decode,0,4,117325.54694286952,117350.61437620285,2,2,0,2,19.5564,2.1777,3.3333333333333335,25.067433333333334,68,22136,0.0030719190458980846,False
decode_r0_batch_4546,decode,0,4,117350.61437620285,117375.68230953619,2,2,0,2,19.5571,2.1775,3.3333333333333335,25.067933333333333,68,22136,0.0030719190458980846,False
decode_r0_batch_4547,decode,0,4,117375.68230953619,117400.75074286952,2,2,0,2,19.5579,2.1773,3.3333333333333335,25.06843333333333,68,22136,0.0030719190458980846,False
decode_r0_batch_4548,decode,0,4,117400.75074286952,117425.81967620285,2,2,0,2,19.5586,2.177,3.3333333333333335,25.068933333333334,68,22136,0.0030719190458980846,False
decode_r0_batch_4549,decode,0,4,117425.81967620285,117450.88920953618,2,2,0,2,19.5593,2.1768,3.3333333333333335,25.069533333333332,68,22136,0.0030719190458980846,False
decode_r0_batch_4550,decode,0,4,117450.88920953618,117475.95924286952,2,2,0,2,19.5601,2.1766,3.3333333333333335,25.07003333333333,68,22136,0.0030719190458980846,False
decode_r0_batch_4551,decode,0,4,117475.95924286952,117501.02977620285,2,2,0,2,19.5608,2.1764,3.3333333333333335,25.070533333333334,68,22136,0.0030719190458980846,False
decode_r0_batch_4552,decode,0,4,117501.02977620285,117526.10080953618,2,2,0,2,19.5615,2.1762,3.3333333333333335,25.071033333333332,69,22136,0.003117094325984821,False
decode_r0_batch_4553,decode,0,4,117526.10080953618,117551.17234286951,2,2,0,2,19.5622,2.176,3.3333333333333335,25.07153333333333,69,22136,0.003117094325984821,False
decode_r0_batch_4554,decode,0,4,117551.17234286951,117576.24437620284,2,2,0,2,19.5629,2.1758,3.3333333333333335,25.072033333333334,69,22136,0.003117094325984821,False
decode_r0_batch_4555,decode,0,4,117576.24437620284,117601.31700953617,2,2,0,2,19.5637,2.1756,3.3333333333333335,25.072633333333332,69,22136,0.003117094325984821,False
decode_r0_batch_4556,decode,0,4,117601.31700953617,117626.39014286951,2,2,0,2,19.5644,2.1754,3.3333333333333335,25.07313333333333,69,22136,0.003117094325984821,False
decode_r0_batch_4557,decode,0,4,117626.39014286951,117651.46377620284,2,2,0,2,19.5651,2.1752,3.3333333333333335,25.073633333333333,69,22136,0.003117094325984821,False
decode_r0_batch_4558,decode,0,4,117651.46377620284,117676.53790953617,2,2,0,2,19.5658,2.175,3.3333333333333335,25.074133333333332,70,22136,0.0031622696060715576,False
decode_r0_batch_4559,decode,0,4,117676.53790953617,117701.61254286951,2,2,0,2,19.5665,2.1748,3.3333333333333335,25.07463333333333,70,22136,0.0031622696060715576,False
decode_r0_batch_4560,decode,0,4,117701.61254286951,117726.68767620284,2,2,0,2,19.5672,2.1746,3.3333333333333335,25.075133333333333,70,22136,0.0031622696060715576,False
decode_r0_batch_4561,decode,0,4,117726.68767620284,117751.76330953617,2,2,0,2,19.568,2.1743,3.3333333333333335,25.075633333333332,70,22136,0.0031622696060715576,False
decode_r0_batch_4562,decode,0,4,117751.76330953617,117776.8394428695,2,2,0,2,19.5687,2.1741,3.3333333333333335,25.07613333333333,70,22136,0.0031622696060715576,False
decode_r0_batch_4563,decode,0,4,117776.8394428695,117801.91607620283,2,2,0,2,19.5694,2.1739,3.3333333333333335,25.076633333333334,70,22136,0.0031622696060715576,False
decode_r0_batch_4564,decode,0,4,117801.91607620283,117826.99320953617,2,2,0,2,19.5701,2.1737,3.3333333333333335,25.077133333333332,70,22136,0.0031622696060715576,False
decode_r0_batch_4565,decode,0,4,117826.99320953617,117852.0708428695,2,2,0,2,19.5708,2.1735,3.3333333333333335,25.07763333333333,70,22136,0.0031622696060715576,False
decode_r0_batch_4566,decode,0,4,117852.0708428695,117877.14897620284,2,2,0,2,19.5715,2.1733,3.3333333333333335,25.078133333333334,70,22136,0.0031622696060715576,False
decode_r0_batch_4567,decode,0,4,117877.14897620284,117902.22760953617,2,2,0,2,19.5722,2.1731,3.3333333333333335,25.078633333333332,70,22136,0.0031622696060715576,False
decode_r0_batch_4568,decode,0,4,117902.22760953617,117927.3067428695,2,2,0,2,19.5729,2.1729,3.3333333333333335,25.07913333333333,71,22136,0.003207444886158294,False
decode_r0_batch_4569,decode,0,4,117927.3067428695,117952.38637620283,2,2,0,2,19.5736,2.1727,3.3333333333333335,25.079633333333334,71,22136,0.003207444886158294,False
decode_r0_batch_4570,decode,0,4,117952.38637620283,117977.46650953617,2,2,0,2,19.5743,2.1725,3.3333333333333335,25.080133333333333,71,22136,0.003207444886158294,False
decode_r0_batch_4571,decode,0,4,117977.46650953617,118002.5471428695,2,2,0,2,19.575,2.1723,3.3333333333333335,25.08063333333333,71,22136,0.003207444886158294,False
decode_r0_batch_4572,decode,0,4,118002.5471428695,118027.62827620284,2,2,0,2,19.5757,2.1721,3.3333333333333335,25.081133333333334,71,22136,0.003207444886158294,False
decode_r0_batch_4573,decode,0,4,118027.62827620284,118052.70990953618,2,2,0,2,19.5764,2.1719,3.3333333333333335,25.081633333333333,71,22136,0.003207444886158294,False
decode_r0_batch_4574,decode,0,4,118052.70990953618,118077.7920428695,2,2,0,2,19.577,2.1717,3.3333333333333335,25.08213333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4575,decode,0,4,118077.7920428695,118102.87467620285,2,2,0,2,19.5777,2.1715,3.3333333333333335,25.082633333333334,72,22136,0.0032526201662450307,False
decode_r0_batch_4576,decode,0,4,118102.87467620285,118127.95770953617,2,2,0,2,19.5784,2.1713,3.3333333333333335,25.083033333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4577,decode,0,4,118127.95770953617,118153.04124286951,2,2,0,2,19.5791,2.1711,3.3333333333333335,25.08353333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4578,decode,0,4,118153.04124286951,118178.12527620285,2,2,0,2,19.5798,2.1709,3.3333333333333335,25.08403333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4579,decode,0,4,118178.12527620285,118203.20980953617,2,2,0,2,19.5805,2.1707,3.3333333333333335,25.084533333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4580,decode,0,4,118203.20980953617,118228.29484286951,2,2,0,2,19.5812,2.1705,3.3333333333333335,25.08503333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4581,decode,0,4,118228.29484286951,118253.38037620284,2,2,0,2,19.5818,2.1703,3.3333333333333335,25.08553333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4582,decode,0,4,118253.38037620284,118278.46630953618,2,2,0,2,19.5825,2.1701,3.3333333333333335,25.085933333333333,72,22136,0.0032526201662450307,False
decode_r0_batch_4583,decode,0,4,118278.46630953618,118303.5527428695,2,2,0,2,19.5832,2.1699,3.3333333333333335,25.086433333333332,72,22136,0.0032526201662450307,False
decode_r0_batch_4584,decode,0,4,118303.5527428695,118328.63967620285,2,2,0,2,19.5839,2.1697,3.3333333333333335,25.08693333333333,73,22136,0.003297795446331767,False
decode_r0_batch_4585,decode,0,4,118328.63967620285,118353.72710953618,2,2,0,2,19.5845,2.1695,3.3333333333333335,25.087433333333333,73,22136,0.003297795446331767,False
decode_r0_batch_4586,decode,0,4,118353.72710953618,118378.81504286951,2,2,0,2,19.5852,2.1694,3.3333333333333335,25.087933333333332,73,22136,0.003297795446331767,False
decode_r0_batch_4587,decode,0,4,118378.81504286951,118403.90337620284,2,2,0,2,19.5859,2.1692,3.3333333333333335,25.08833333333333,73,22136,0.003297795446331767,False
decode_r0_batch_4588,decode,0,4,118403.90337620284,118428.99220953617,2,2,0,2,19.5865,2.169,3.3333333333333335,25.088833333333334,73,22136,0.003297795446331767,False
decode_r0_batch_4589,decode,0,4,118428.99220953617,118454.0815428695,2,2,0,2,19.5872,2.1688,3.3333333333333335,25.089333333333332,73,22136,0.003297795446331767,False
decode_r0_batch_4590,decode,0,4,118454.0815428695,118479.17137620284,2,2,0,2,19.5879,2.1686,3.3333333333333335,25.08983333333333,74,22136,0.0033429707264185037,False
decode_r0_batch_4591,decode,0,4,118479.17137620284,118504.26160953617,2,2,0,2,19.5885,2.1684,3.3333333333333335,25.090233333333334,74,22136,0.0033429707264185037,False
decode_r0_batch_4592,decode,0,4,118504.26160953617,118529.3523428695,2,2,0,2,19.5892,2.1682,3.3333333333333335,25.090733333333333,74,22136,0.0033429707264185037,False
decode_r0_batch_4593,decode,0,4,118529.3523428695,118554.44357620284,2,2,0,2,19.5899,2.168,3.3333333333333335,25.09123333333333,74,22136,0.0033429707264185037,False
decode_r0_batch_4594,decode,0,4,118554.44357620284,118579.53520953617,2,2,0,2,19.5905,2.1678,3.3333333333333335,25.09163333333333,74,22136,0.0033429707264185037,False
decode_r0_batch_4595,decode,0,4,118579.53520953617,118604.62734286951,2,2,0,2,19.5912,2.1676,3.3333333333333335,25.092133333333333,74,22136,0.0033429707264185037,False
decode_r0_batch_4596,decode,0,4,118604.62734286951,118629.71997620285,2,2,0,2,19.5919,2.1674,3.3333333333333335,25.092633333333332,74,22136,0.0033429707264185037,False
decode_r0_batch_4597,decode,0,4,118629.71997620285,118654.81300953618,2,2,0,2,19.5925,2.1672,3.3333333333333335,25.09303333333333,74,22136,0.0033429707264185037,False
decode_r0_batch_4598,decode,0,4,118654.81300953618,118679.90654286952,2,2,0,2,19.5932,2.167,3.3333333333333335,25.093533333333333,74,22136,0.0033429707264185037,False
decode_r0_batch_4599,decode,0,4,118679.90654286952,118705.00057620284,2,2,0,2,19.5938,2.1668,3.3333333333333335,25.094033333333332,74,22136,0.0033429707264185037,False
decode_r0_batch_4600,decode,0,4,118705.00057620284,118730.09500953618,2,2,0,2,19.5945,2.1667,3.3333333333333335,25.09443333333333,75,22136,0.0033881460065052402,False
decode_r0_batch_4601,decode,0,4,118730.09500953618,118755.1899428695,2,2,0,2,19.5951,2.1665,3.3333333333333335,25.094933333333334,75,22136,0.0033881460065052402,False
prefill_r0_batch_120,prefill,0,4,118733.4861221962,118889.31625552954,1,512,512,0,88.4224,64.0744,3.3333333333333335,155.83013333333335,32,22136,0.0014456089627755693,False
decode_r0_batch_4602,decode,0,4,118755.1899428695,118780.28527620283,2,2,0,2,19.5958,2.1663,3.3333333333333335,25.095333333333333,75,22136,0.0033881460065052402,False
decode_r0_batch_4603,decode,0,4,118780.28527620283,118805.38110953617,2,2,0,2,19.5964,2.1661,3.3333333333333335,25.09583333333333,75,22136,0.0033881460065052402,False
decode_r0_batch_4604,decode,0,4,118805.38110953617,118830.47744286951,2,2,0,2,19.5971,2.1659,3.3333333333333335,25.096333333333334,75,22136,0.0033881460065052402,False
decode_r0_batch_4605,decode,0,4,118830.47744286951,118855.57417620285,2,2,0,2,19.5977,2.1657,3.3333333333333335,25.096733333333333,75,22136,0.0033881460065052402,False
decode_r0_batch_4606,decode,0,4,118855.57417620285,118880.67140953618,2,2,0,2,19.5984,2.1655,3.3333333333333335,25.09723333333333,76,22136,0.0034333212865919767,False
decode_r0_batch_4607,decode,0,4,118880.67140953618,118905.76904286952,2,2,0,2,19.599,2.1653,3.3333333333333335,25.09763333333333,76,22136,0.0034333212865919767,False
decode_r0_batch_4608,decode,0,4,118905.76904286952,118930.56227620285,3,3,0,3,19.498,1.9619,3.3333333333333335,24.793233333333333,108,22136,0.004878930249367546,False
decode_r0_batch_4609,decode,0,4,118930.56227620285,118955.35910953618,3,3,0,3,19.5018,1.9617,3.3333333333333335,24.796833333333332,109,22136,0.004924105529454282,False
decode_r0_batch_4610,decode,0,4,118955.35910953618,118980.15944286951,3,3,0,3,19.5055,1.9615,3.3333333333333335,24.80033333333333,109,22136,0.004924105529454282,False
decode_r0_batch_4611,decode,0,4,118980.15944286951,119004.96337620284,3,3,0,3,19.5093,1.9613,3.3333333333333335,24.803933333333333,109,22136,0.004924105529454282,False
decode_r0_batch_4612,decode,0,4,119004.96337620284,119029.77080953617,3,3,0,3,19.513,1.9612,3.3333333333333335,24.807433333333332,109,22136,0.004924105529454282,False
decode_r0_batch_4613,decode,0,4,119029.77080953617,119054.5818428695,3,3,0,3,19.5167,1.961,3.3333333333333335,24.81103333333333,109,22136,0.004924105529454282,False
decode_r0_batch_4614,decode,0,4,119054.5818428695,119079.39637620284,3,3,0,3,19.5204,1.9608,3.3333333333333335,24.814533333333333,109,22136,0.004924105529454282,False
decode_r0_batch_4615,decode,0,4,119079.39637620284,119104.21440953617,3,3,0,3,19.5241,1.9606,3.3333333333333335,24.818033333333332,109,22136,0.004924105529454282,False
decode_r0_batch_4616,decode,0,4,119104.21440953617,119129.03604286951,3,3,0,3,19.5278,1.9604,3.3333333333333335,24.82163333333333,110,22136,0.004969280809541019,False
decode_r0_batch_4617,decode,0,4,119129.03604286951,119153.86117620284,3,3,0,3,19.5315,1.9603,3.3333333333333335,24.825133333333333,110,22136,0.004969280809541019,False
decode_r0_batch_4618,decode,0,4,119153.86117620284,119178.68980953618,3,3,0,3,19.5352,1.9601,3.3333333333333335,24.828633333333332,110,22136,0.004969280809541019,False
decode_r0_batch_4619,decode,0,4,119178.68980953618,119203.52194286951,3,3,0,3,19.5389,1.9599,3.3333333333333335,24.83213333333333,110,22136,0.004969280809541019,False
decode_r0_batch_4620,decode,0,4,119203.52194286951,119228.35757620285,3,3,0,3,19.5425,1.9597,3.3333333333333335,24.835633333333334,110,22136,0.004969280809541019,False
decode_r0_batch_4621,decode,0,4,119228.35757620285,119253.19670953618,3,3,0,3,19.5462,1.9596,3.3333333333333335,24.839133333333333,110,22136,0.004969280809541019,False
decode_r0_batch_4622,decode,0,4,119253.19670953618,119278.0392428695,3,3,0,3,19.5498,1.9594,3.3333333333333335,24.842533333333332,111,22136,0.005014456089627755,False
decode_r0_batch_4623,decode,0,4,119278.0392428695,119302.88527620284,3,3,0,3,19.5535,1.9592,3.3333333333333335,24.84603333333333,111,22136,0.005014456089627755,False
decode_r0_batch_4624,decode,0,4,119302.88527620284,119327.73480953617,3,3,0,3,19.5571,1.9591,3.3333333333333335,24.849533333333333,111,22136,0.005014456089627755,False
decode_r0_batch_4625,decode,0,4,119327.73480953617,119352.5877428695,3,3,0,3,19.5607,1.9589,3.3333333333333335,24.852933333333333,112,22136,0.005059631369714492,False
decode_r0_batch_4626,decode,0,4,119352.5877428695,119377.44417620283,3,3,0,3,19.5644,1.9587,3.3333333333333335,24.85643333333333,112,22136,0.005059631369714492,False
